domain,keyword,title,url,source_domain,seendate,language,country,date_parsed,dup_count
soil carbon requestration,carbon farming,The Nationals have changed their leader but kept the same climate story,http://theconversation.com/the-nationals-have-changed-their-leader-but-kept-the-same-climate-story-92348,theconversation.com,20180227T220000Z,English,United States,2018-02-27 22:00:00,1
soil carbon requestration,carbon farming,Maine Eat exhibit in Portland digs into evolution of state cuisine,https://www.pressherald.com/2018/02/28/find-creative-nourishment-at-maine-eats/,pressherald.com,20180228T111500Z,English,United States,2018-02-28 11:15:00,1
soil carbon requestration,carbon farming,‘ Maine Eats exhibit in Portland digs into evolution of state s cuisine,https://www.centralmaine.com/2018/02/28/maine-eats-exhibit-in-portland-digs-into-evolution-of-states-cuisine/,centralmaine.com,20180228T154500Z,English,United States,2018-02-28 15:45:00,1
soil carbon requestration,carbon farming,Comments out early on park GMPA,https://www.ptreyeslight.com/article/comments-out-early-park-gmpa,ptreyeslight.com,20180301T201500Z,English,United States,2018-03-01 20:15:00,2
soil carbon requestration,carbon farming,New Mexico Organic Farming Conference award winners announced | General,http://www.hpj.com/general/new-mexico-organic-farming-conference-award-winners-announced/article_9453077b-7074-5786-aa73-32fba3818d02.html,hpj.com,20180306T154500Z,English,United States,2018-03-06 15:45:00,1
soil carbon requestration,carbon farming,The Climate is Changing and so is the OAEC Nursery,http://www.sonomacountygazette.com/sonoma-county-news/the-climate-is-changing-and-so-is-the-oaec-nursery,sonomacountygazette.com,20180307T111500Z,English,United States,2018-03-07 11:15:00,1
soil carbon requestration,carbon farming,Leading Natural Products Companies Recognized for Taking Action on Climate,http://www.pressreleasepoint.com/leading-natural-products-companies-recognized-taking-action-climate,pressreleasepoint.com,20180308T183000Z,English,United States,2018-03-08 18:30:00,1
soil carbon requestration,carbon farming,Companies Awarded for Fighting against Climate Change - Nature and Environment,https://www.motherearthnews.com/nature-and-environment/environmental-policy/companies-fighting-against-climate-change-zb0z1803zmos,motherearthnews.com,20180309T171500Z,English,United States,2018-03-09 17:15:00,1
soil carbon requestration,carbon farming,Dont underestimate the carbon - capturing power of the most basic backyard,https://www.mnn.com/your-home/organic-farming-gardening/blogs/suburban-backyards-are-better-absorbing-carbon-you-might-have-thought,mnn.com,20180313T163000Z,English,United States,2018-03-13 16:30:00,1
soil carbon requestration,carbon farming,"Point Reyes lawsuit settlement harms dairies , climate change fight",https://www.sfchronicle.com/opinion/openforum/article/Point-Reyes-lawsuit-settlement-harms-dairies-12760600.php,sfchronicle.com,20180317T073000Z,English,United States,2018-03-17 07:30:00,1
soil carbon requestration,carbon farming,"Keeping carbon in the ground can cut emissions and boost food security , study finds",https://news.mongabay.com/2018/03/keeping-carbon-in-the-ground-can-cut-emissions-and-boost-food-security/,news.mongabay.com,20180320T114500Z,English,United States,2018-03-20 11:45:00,1
soil carbon requestration,carbon farming,Waiting on Amber : A Note on Regenerative Agriculture and Carbon Farming,http://www.resilience.org/stories/2018-03-21/waiting-on-amber-a-note-on-regenerative-agriculture-and-carbon-farming/,resilience.org,20180321T134500Z,English,United States,2018-03-21 13:45:00,1
soil carbon requestration,carbon farming,How the natural products industry is building a climate movement,https://www.greenbiz.com/article/how-natural-products-industry-building-climate-movement,greenbiz.com,20180323T104500Z,English,United States,2018-03-23 10:45:00,1
soil carbon requestration,soil carbon storage,New ISU research focuses on carbon in soils | AG,http://www.kmaland.com/ag/new-isu-research-focuses-on-carbon-in-soils/article_a2b09928-4d5e-11e8-8559-634520821b10.html,kmaland.com,20180501T203000Z,English,United States,2018-05-01 20:30:00,1
soil carbon requestration,soil carbon storage,How farming screwed up Midwest carbon storage,https://www.futurity.org/farming-land-use-midwest-carbon-storage-1746382/,futurity.org,20180502T143000Z,English,United States,2018-05-02 14:30:00,1
soil carbon requestration,soil carbon storage,New study finds mangroves may store way more carbon than we thought,https://news.mongabay.com/2018/05/new-study-finds-mangroves-may-store-way-more-carbon-than-we-thought/,news.mongabay.com,20180503T004500Z,English,United States,2018-05-03 00:45:00,1
soil carbon requestration,soil carbon storage,Wisconsin Ag Connection - Iowa News,http://www.wisconsinagconnection.com/story-regional.php?tble=IA2018&ID=526,wisconsinagconnection.com,20180508T133000Z,English,United States,2018-05-08 13:30:00,1
soil carbon requestration,soil carbon storage,Biology : One hope for controlling ever - growing carbon dioxide levels : the humble leaf - News - The Columbus Dispatch,http://www.dispatch.com/news/20180513/biology-one-hope-for-controlling-ever-growing-carbon-dioxide-levels-humble-leaf,dispatch.com,20180513T121500Z,English,United States,2018-05-13 12:15:00,1
soil carbon requestration,soil carbon storage,West Virginia Forests Aid Scientists in Understanding Role Nitrogen Plays in Carbon Storage,http://wvpublic.org/post/west-virginia-forests-aid-scientists-understanding-role-nitrogen-plays-carbon-storage,wvpublic.org,20180516T171500Z,English,United States,2018-05-16 17:15:00,1
soil carbon requestration,soil carbon storage,Explaining the history of Australia vegetation,https://phys.org/news/2018-05-history-australia-vegetation.html,phys.org,20180517T104500Z,English,United States,2018-05-17 10:45:00,4
soil carbon requestration,soil carbon storage,Explaining the history of Australia vegetation - GeoSpace,https://blogs.agu.org/geospace/2018/05/17/explaining-the-history-of-australias-vegetation/,blogs.agu.org,20180517T164500Z,English,United States,2018-05-17 16:45:00,1
soil carbon requestration,soil carbon storage,We have no idea how much microplastic is in Australia soil ( but it could be a lot ),https://phys.org/news/2018-05-idea-microplastic-australia-soil-lot.html,phys.org,20180521T134500Z,English,United States,2018-05-21 13:45:00,1
soil carbon requestration,soil carbon storage,Australia Soil Could Be Full of Microplastics,https://www.theinertia.com/environment/australias-soil-could-be-full-of-microplastics/,theinertia.com,20180522T034500Z,English,United States,2018-05-22 03:45:00,1
soil carbon requestration,soil carbon storage,How Australia got planted,https://www.eurekalert.org/pub_releases/2018-05/teia-hag052218.php,eurekalert.org,20180522T170000Z,English,United States,2018-05-22 17:00:00,2
soil carbon requestration,soil carbon storage,How Australia Got Planted – Eurasia Review,http://www.eurasiareview.com/23052018-how-australia-got-planted/,eurasiareview.com,20180523T031500Z,English,United States,2018-05-23 03:15:00,1
soil carbon requestration,soil carbon storage,Two Texas A & M ecosystem sciences research graduates earn distinguished student award,https://today.agrilife.org/2018/05/23/two-texas-am-ecosystem-sciences-research-graduates-earn-distinguished-student-award/,today.agrilife.org,20180523T211500Z,English,United States,2018-05-23 21:15:00,1
soil carbon requestration,soil carbon storage,Two Texas A & M ecosystem sciences research graduates earn distinguished student award | Agrilifetoday,http://www.theeagle.com/landandlivestockpost/agrilifetoday/two-texas-a-m-ecosystem-sciences-research-graduates-earn-distinguished/article_b8839aea-af9b-5804-9363-0227b082b36d.html,theeagle.com,20180524T140000Z,English,United States,2018-05-24 14:00:00,1
soil carbon requestration,soil carbon storage,Merced River Helps Explain How Soils Capture and Store Planet - Warming Carbon,https://www.ucmerced.edu/news/2018/merced-river-helps-explain-how-soils-capture-and-store-planet-warming-carbon,ucmerced.edu,20180703T004500Z,English,United States,2018-07-03 00:45:00,4
soil carbon requestration,carbon farming,Science : Carbon farming in WA [ Report ],http://infosurhoy.com/cocoon/saii/xhtml/en_GB/science/science-carbon-farming-in-wa-report/,infosurhoy.com,20180710T210000Z,English,United States,2018-07-10 21:00:00,1
soil carbon requestration,carbon farming,Science : Carbon farming in WA [ Report ] – Brinkwire,http://en.brinkwire.com/science/science-carbon-farming-in-wa-report/,en.brinkwire.com,20180712T064500Z,English,United States,2018-07-12 06:45:00,2
soil carbon requestration,carbon farming,"Filmmaker bringing  Evolution of Organic  to Mount Shasta - News - Mount Shasta Herald - Mount Shasta , CA",http://www.mtshastanews.com/news/20180713/filmmaker-bringing-evolution-of-organic-to-mount-shasta,mtshastanews.com,20180714T004500Z,English,United States,2018-07-14 00:45:00,1
soil carbon requestration,carbon farming,"Forest Digest : July 15 , 2018",https://www.environmentguru.com/pages/elements/element.aspx?id=7257202,environmentguru.com,20180716T073000Z,English,United States,2018-07-16 07:30:00,1
soil carbon requestration,carbon farming,Can Carbon Farming Reverse Climate Change ?,https://www.thedailybeast.com/can-carbon-farming-reverse-climate-change,thedailybeast.com,20180717T093000Z,English,United States,2018-07-17 09:30:00,1
soil carbon requestration,soil carbon storage,Scientists lack vital knowledge on rapid Arctic climate change,https://www.eurekalert.org/pub_releases/2018-07/lu-sl071818.php,eurekalert.org,20180718T183000Z,English,United States,2018-07-18 18:30:00,3
soil carbon requestration,carbon farming,The Park City Council Considers Using Animals To Reach Their Netzero Goals,http://kpcw.org/post/park-city-council-considers-using-animals-reach-their-netzero-goals,kpcw.org,20180720T210000Z,English,United States,2018-07-20 21:00:00,1
soil carbon requestration,carbon farming,2018 SkS Weekly Climate Change & Global Warming News Roundup # 29,https://skepticalscience.com/2018-SkS-Weekly-News-Roundup_29.html,skepticalscience.com,20180721T164500Z,English,United States,2018-07-21 16:45:00,1
soil carbon requestration,carbon farming,2018 SkS Weekly Climate Change & Global Warming News Roundup Number 29,https://www.environmentguru.com/pages/elements/element.aspx?id=7330660,environmentguru.com,20180721T204500Z,English,United States,2018-07-21 20:45:00,1
soil carbon requestration,carbon farming,"In Mozambique , a joint fight against climate change and forest loss",https://phys.org/news/2018-07-mozambique-joint-climate-forest-loss.html,phys.org,20180723T143000Z,English,United States,2018-07-23 14:30:00,1
soil carbon requestration,carbon farming,Richard Heinberg : Energy and Authoritarianism,http://energyskeptic.com/2018/richard-heinberg-energy-and-authoritarianism/,energyskeptic.com,20180728T104500Z,English,United States,2018-07-28 10:45:00,1
soil carbon requestration,soil carbon storage,Insect Infestations Alter Forest Carbon Cycle,https://eos.org/research-spotlights/insect-infestations-alter-forest-carbon-cycle,eos.org,20180730T140000Z,English,United States,2018-07-30 14:00:00,1
soil carbon requestration,carbon farming,"The Latest Legal News , Research and Legal Profiles",http://whoswholegal.com/news/analysis/article/34712/matias-olivero-vila/,whoswholegal.com,20180902T191500Z,English,United States,2018-09-02 19:15:00,1
soil carbon requestration,carbon farming,Boulder food farmers claim City is shutting them out of Open Space land,https://www.boulderweekly.com/news/local-food-farmers-claim-city-shutting-open-space-land/,boulderweekly.com,20180905T191500Z,English,United States,2018-09-05 19:15:00,1
soil carbon requestration,carbon farming,Green America Center For Sustainability Solutions To Host Event On Investing In Agricultural Climate Solutions,https://www.prnewswire.com:443/news-releases/green-americas-center-for-sustainability-solutions-to-host-event-on-investing-in-agricultural-climate-solutions-300709638.html,prnewswire.com,20180910T150000Z,English,United States,2018-09-10 15:00:00,1
soil carbon requestration,carbon farming,Looking to grow ?,https://www.episcopalcafe.com/looking-to-grow/,episcopalcafe.com,20180910T190000Z,English,United States,2018-09-10 19:00:00,1
soil carbon requestration,carbon farming,Growers try carbon farming to help combat climate change,https://www.pressdemocrat.com/news/local/8726468-181/growers-try-carbon-farming-to,pressdemocrat.com,20180912T024500Z,English,United States,2018-09-12 02:45:00,3
soil carbon requestration,carbon farming,The North Face Adds Products Made Through Regenerative Agriculture,https://www.environmentalleader.com/2018/09/north-face-regenerative-agriculture/,environmentalleader.com,20180912T154500Z,English,United States,2018-09-12 15:45:00,1
soil carbon requestration,carbon farming,Carbon Farming For Pasture - To - Product Climate Solutions,http://www.perishablenews.com/index.php?article=0070494,perishablenews.com,20180913T003000Z,English,United States,2018-09-13 00:30:00,1
soil carbon requestration,carbon farming,Bay Hill Ranch using carbon - conscious practices to help battle climate change,https://www.pressdemocrat.com/lifestyle/8677612-181/bay-hill-ranch-using-carbon-conscious,pressdemocrat.com,20180916T050000Z,English,United States,2018-09-16 05:00:00,2
